Filename,Q1,Q3,Lipid,Date,Sample_Name,Sample,Summed_Intensity,TIC_Time,TIC_RSD_Total,TIC_RSD_Window,TIC_RSD_WindowBest,TIC_RSD_TopGroupWindow,Summed_TIC
20250327_TGL_SerumLipidExtract_TG_22,914.82,567.52,"""[TG(56:11),TG(55:4)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,928.83,581.53,"""[TG(57:11),TG(56:4)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,942.85,595.55,"""[TG(58:11),TG(57:4)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,956.86,609.56,"""[TG(59:11),TG(58:4)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,970.88,623.58,"""[TG(60:11),TG(59:4)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,984.9,637.6,"""[TG(61:11),TG(60:4)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,998.91,651.61,"""[TG(62:11),TG(61:4)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1012.93,665.63,"""[TG(63:11),TG(62:4)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1026.94,679.64,"""[TG(64:11),TG(63:4)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1054.97,707.67,"""[TG(66:11),TG(65:4)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1040.96,693.66,"""[TG(66:18),TG(65:11),TG(64:4)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,860.77,513.47,"""[TG(52:10),TG(51:3)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,916.83,569.53,"""[TG(56:10),TG(55:3)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,930.85,583.55,"""[TG(57:10),TG(56:3)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,944.86,597.56,"""[TG(58:10),TG(57:3)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,958.88,611.58,"""[TG(59:10),TG(58:3)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,972.9,625.6,"""[TG(60:10),TG(59:3)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,986.91,639.61,"""[TG(61:10),TG(60:3)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1000.93,653.63,"""[TG(62:10),TG(61:3)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1028.96,681.66,"""[TG(64:10),TG(63:3)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1014.94,667.64,"""[TG(64:17),TG(63:10),TG(62:3)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1056.99,709.69,"""[TG(66:10),TG(65:3)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1042.97,695.67,"""[TG(66:17),TG(65:10),TG(64:3)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,834.76,487.46,"""[TG(50:9),TG(49:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,848.77,501.47,"""[TG(51:9),TG(50:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,862.79,515.49,"""[TG(52:9),TG(51:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,876.8,529.5,"""[TG(53:9),TG(52:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,932.86,585.56,"""[TG(57:9),TG(56:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,946.88,599.58,"""[TG(58:9),TG(57:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,960.9,613.6,"""[TG(59:9),TG(58:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,974.91,627.61,"""[TG(60:9),TG(59:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,988.93,641.63,"""[TG(62:16),TG(61:9),TG(60:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1002.94,655.64,"""[TG(62:9),TG(61:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1016.96,669.66,"""[TG(64:16),TG(63:9),TG(62:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1030.97,683.67,"""[TG(64:9),TG(63:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1044.99,697.69,"""[TG(66:16),TG(65:9),TG(64:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1059.01,711.71,"""[TG(66:9),TG(65:2)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,808.74,461.44,"""[TG(48:8),TG(47:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,822.76,475.46,"""[TG(49:8),TG(48:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,836.77,489.47,"""[TG(50:8),TG(49:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,850.79,503.49,"""[TG(51:8),TG(50:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,864.8,517.5,"""[TG(52:8),TG(51:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,878.82,531.52,"""[TG(53:8),TG(52:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,920.86,573.56,"""[TG(56:8),TG(55:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,934.88,587.58,"""[TG(57:8),TG(56:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,948.9,601.6,"""[TG(58:8),TG(57:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,962.91,615.61,"""[TG(60:15),TG(59:8),TG(58:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,976.93,629.63,"""[TG(60:8),TG(59:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,990.94,643.64,"""[TG(62:15),TG(61:8),TG(60:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1004.96,657.66,"""[TG(62:8),TG(61:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1018.97,671.67,"""[TG(64:15),TG(63:8),TG(62:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1032.99,685.69,"""[TG(64:8),TG(63:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1047.01,699.71,"""[TG(66:15),TG(65:8),TG(64:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,1061.02,713.72,"""[TG(66:8),TG(65:1)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,810.76,463.46,"""[TG(48:7),TG(47:0)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,824.77,477.47,"""[TG(49:7),TG(48:0)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
20250327_TGL_SerumLipidExtract_TG_22,838.79,491.49,"""[TG(50:7),TG(49:0)]_FA22:5""",20250327,"TGL_SerumLipidExtract_TG_22-5-Serum,Human,Male,ABPlasma,SigmaAldrich",Sample,0,3.74871666667,0.0,[],,,0
