Filename,Q1,Q3,Lipid,Date,Sample_Name,Sample,Summed_Intensity,TIC_Time,TIC_RSD_Total,TIC_RSD_Window,TIC_RSD_WindowBest,TIC_RSD_TopGroupWindow,Summed_TIC
20250916_21MeOHACN_BrainLipidEx_LC,398.23,257.23,LPE(12:0),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,5240,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,426.26,285.26,LPE(14:0),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,2000,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,424.25,283.25,LPE(14:1),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,840,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,438.3,297.3,"""LPE(15:1),LPE(P-16:0)""",20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,400,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,452.28,311.28,LPE(16:1),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,1800,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,466.33,325.33,"""LPE(17:1),LPE(O-18:1),LPE(P-18:0)""",20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,920,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,464.28,323.28,LPE(17:2),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,280,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,480.31,339.31,LPE(18:1),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,36240,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,478.33,337.33,"""LPE(18:2),LPE(P-19:1)""",20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,1160,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,476.28,335.28,LPE(18:3),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,520,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,474.26,333.26,LPE(18:4),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,720,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,494.36,353.36,"""LPE(19:1),LPE(P-20:0)""",20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,1040,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,510.36,369.36,LPE(20:0),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,4280,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,508.34,367.34,LPE(20:1),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,84400,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,506.32,365.32,LPE(20:2),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,2680,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,504.31,363.31,LPE(20:3),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,2920,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,502.29,361.29,LPE(20:4),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,12040,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,500.28,359.28,LPE(20:5),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,760,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,538.39,397.39,LPE(22:0),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,2880,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
20250916_21MeOHACN_BrainLipidEx_LC,536.37,395.37,LPE(22:1),20250916,21MeOHACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam,Sample,16440,4.51616666667,22.938841438798114,"[4.639868345922812, 4.637247673491625, 4.660929591497833, 4.546920026351628, 4.545523178497964, 4.481724074462437, 4.426809029728044, 4.387498069321298, 4.378036600350244, 4.406154655386836, 4.240315101995702, 4.0679443550381835, 3.6163534080064093]",3.6163534080064093,4.1827170316831115,4962160
